,Coin,symbol,Price,Change_1hr,Change_24hr,Change_7d,Volume_24hr,Market_Cap
1933,Time New Bank,TNB,0.000377529729,0.006,0.055,0.034,101237.0,1297643.0
1934,BRN Metaverse,BRN,0.154929,-0.001,0.025,-0.27,37911.11,1293581.0
1935,8Pay,8PAY,0.019989132264,-0.011000000000000001,0.028999999999999998,-0.03,4521.28,1293431.0
1936,Ethix,ETHIX,0.219544,-0.008,0.026000000000000002,-0.013000000000000001,22789.34,1290491.0
1937,ANY Blocknet,ABLOCK,0.13522,-0.013999999999999999,-0.016,-0.013000000000000001,710.9,1290264.0
1938,Ubiq,UBQ,0.0268435467,-0.005,0.008,-0.081,254.14,1289205.0
1939,Saber,SBR,0.001080303813,-0.002,0.001,0.08,45216.73,1288082.0
1940,Ripio Credit Network,RCN,0.002424512355,-0.01,0.027000000000000003,-0.133,245.22,1286730.0
1941,CZRed,CZR,2.87,-0.002,-0.146,-0.251,94353.64,1283331.0
1942,Zenlink Network,ZLK,0.025830462432,-0.012,-0.009000000000000001,0.001,17080.49,1275742.0
1943,Netswap,NETT,0.178423,-0.006,0.012,-0.135,4533.65,1275680.0
1944,Atlas USV,USV,12.11,0.012,0.064,-0.35100000000000003,27.22,1275544.0
1945,SpaceN,SN,0.195216,0.0,-0.114,-0.147,11223.81,1271663.0
1946,PieDAO DOUGH v2,DOUGH,0.070719760893,-0.008,0.05,-0.018000000000000002,175.03,1269751.0
1947,AICHAIN,AIT,0.002016438797,-0.005,0.053,0.002,27350.21,1262131.0
1948,CPChain,CPC,0.003098923467,-0.002,0.052000000000000005,-0.025,60875.34,1261620.0
1949,NFTY,NFTY,0.002386694216,-0.012,0.017,-0.129,33679.3,1260574.0
1950,mStable Governance: Meta,MTA,0.025242909151,-0.003,-0.022000000000000002,-0.095,35639.26,1259012.0
1951,Oxbull Tech,OXB,0.827545,-0.017,0.011000000000000001,-0.055,3657.17,1258693.0
1952,THX Network,THX,0.039702979395,-0.006999999999999999,0.02,-0.003,10615.62,1257839.0
1953,StellaSwap,STELLA,0.069924027589,-0.01,0.039,-0.053,20345.87,1257120.0
1954,Mettalex,MTLX,0.308622,-0.001,0.075,-0.063,19597.06,1254269.0
1955,TreatDAO,TREAT,0.010015270448,-0.012,-0.022000000000000002,0.017,816.5,1251584.0
1956,Mizar,MZR,0.002404952628,-0.006,0.027000000000000003,-0.414,15490.56,1251366.0
1957,Trace Network Labs,TRACE,0.026619787923,-0.006999999999999999,-0.024,-0.11599999999999999,88673.91,1249386.0
1958,Edoverse Zeni,ZENI,0.005101231764,-0.02,0.013999999999999999,0.682,26484.54,1243331.0
1959,Polylastic,POLX,0.000137891382,0.08,-0.0,1.3730000000000002,774702.0,1237191.0
1960,IQeon,IQN,0.22738,0.018000000000000002,0.047,0.016,40500.16,1237038.0
1961,Unicly Fewocious Collection,UFEWO,0.012341530547,-0.012,0.001,-0.057,108263.0,1236886.0
1962,USDEX,USDEX,0.984479,-0.002,-0.005,-0.013999999999999999,37547.53,1229993.0
1963,Bata,BTA,0.243251,0.094,1.123,19.352,4.78,1229300.0
1964,Coin of the champions,COC,8.078e-09,-0.008,-0.002,0.10400000000000001,846.46,1227612.0
1965,ClearDAO,CLH,0.003914049502,-0.01,0.045,-0.10300000000000001,63270.59,1226839.0
1966,Uniform Fiscal Object,UFO,0.000310187449,-0.009000000000000001,-0.042,-0.21600000000000003,0.428059,1224227.0
1967,Nebulas,NAS,0.02671896474,0.006999999999999999,0.052000000000000005,-0.067,33450.64,1224183.0
1968,Spheroid Universe,SPH,0.009557271389,0.001,0.006,-0.026000000000000002,266965.0,1223446.0
1969,Bankless BED Index,BED,61.06,-0.004,0.04,-0.04,10721.13,1219157.0
1970,Bob's Repair,BOB,0.0045986608,0.212,0.021,0.11199999999999999,1008.23,1219135.0
1971,Nord Finance,NORD,0.197907,-0.008,0.084,-0.2,184791.0,1218506.0
1972,Composite,CMST,0.999166,-0.0,-0.002,-0.005,86005.24,1217558.0
1973,Zeitgeist,ZTG,0.095029191485,0.002,0.003,0.14800000000000002,14938.84,1213526.0
1974,Thorstarter,XRUNE,0.010623880794,-0.015,0.003,-0.066,562.37,1212407.0
1975,Catheon Gaming,CATHEON,0.001252646249,0.001,-0.01,-0.002,40052.4,1210903.0
1976,Synapse Network,SNP,0.011769702773,-0.0,-0.006,-0.052000000000000005,334.36,1210631.0
1977,BitcoinPoS,BTCS,0.084738554785,-0.0,0.049,0.20800000000000002,30.25,1206363.0
1978,Exponential Capital,EXPO,1.476677e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1206036.0
1979,Idexo,IDO,0.023737266423,0.002,0.027999999999999997,-0.040999999999999995,130918.0,1201802.0
1980,Hundred Finance,HND,0.040009405201,-0.003,0.037000000000000005,-0.10400000000000001,10196.42,1197991.0
1981,Universe.XYZ,XYZ,0.001678703775,0.002,-0.008,-0.034,35266.61,1193879.0
1982,Okcash,OK,0.013737857547,-0.013000000000000001,0.124,0.08,896.58,1193467.0
1983,MakiSwap,MAKI,0.003330491772,-0.004,0.131,0.004,1233444.0,1186927.0
1984,Nifty League,NFTL,0.001755540485,-0.008,0.019,-0.04,1399.73,1186196.0
1985,Digix Gold,DGX,45.96,-0.0,-0.005,-0.048,46.47,1185458.0
1986,XSwap Protocol,XSP,0.000491782106,0.005,-0.035,-0.04,35251.46,1185133.0
1987,Jackpot,777,0.00339606046,0.086,0.152,0.102,345.28,1183730.0
1988,KWAI,KWAI,0.111358,0.225,0.222,-0.036000000000000004,24668.23,1175958.0
1989,Azzure,AZR,0.001843099259,0.065,0.508,0.444,623.76,1173806.0
1990,Wagerr,WGR,0.004568147213,-0.006,0.033,-0.036000000000000004,150.2,1168144.0
1991,UpBots,UBXN,0.002732583217,-0.001,0.024,0.249,140.73,1167247.0
1992,STAKE,STAKE,0.629988,0.004,-0.0,-0.046,130.03,1165973.0
1993,Kintsugi,KINT,0.734866,-0.002,0.017,0.04,16123.46,1162813.0
1994,Blocknet,BLOCK,0.120805,0.054000000000000006,0.059000000000000004,-0.133,686.12,1155939.0
1995,StarShip,STARSHIP,0.061130694917,-0.006999999999999999,0.068,-0.122,9593.9,1149010.0
1996,Tolar,TOL,0.005162939754,-0.001,-0.8959999999999999,0.513,11916.64,1148945.0
1997,Kylin Network,KYL,0.004194442027,-0.008,-0.475,-0.655,25030.41,1144854.0
1998,DIGG,DIGG,4532.95,0.001,0.044000000000000004,-0.001,1461.03,1144197.0
1999,Port Finance,PORT,0.033751652275,0.002,0.057,0.023,241982.0,1143769.0
2000,BoringDAO BTC,OBTC,27096.24,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1138304.0
2001,e-Money EUR,EEUR,1.03,-0.009000000000000001,-0.006999999999999999,-0.001,7151.17,1138201.0
2002,UNCL,UNCL,5.05,0.001,-0.03,-0.011000000000000001,19373.8,1133917.0
2003,Ari10,ARI10,0.003229973869,0.001,0.022000000000000002,-0.092,16061.87,1131054.0
2004,Lunatics,LUNAT,2.1252733e-05,-0.004,0.006999999999999999,-0.17600000000000002,127683.0,1130384.0
2005,TopBidder,BID,0.225421,-0.067,-0.027999999999999997,-0.067,21697.58,1126513.0
2006,IG Gold,IGG,9.7486848e-05,-0.009000000000000001,0.057999999999999996,-0.053,1813.8,1125214.0
2007,Achain,ACT,0.001303660669,-0.006,0.006999999999999999,-0.004,431697.0,1116936.0
2008,Phun Token,PHTK,0.002454808262,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1116309.0
2009,aiRight,AIRI,0.003929431099,0.005,0.005,-0.192,137343.0,1115214.0
2010,Egretia,EGT,0.000285029786,-0.019,0.009000000000000001,-0.275,35175.43,1112387.0
2011,Chirpley,CHRP,0.004807899993,-0.03,0.233,0.182,449377.0,1111616.0
2012,Onston,ONSTON,0.00874706153,0.0,-0.006999999999999999,-0.057,942008.0,1111534.0
2013,NFT Index,NFTI,498.12,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1110884.0
2014,bloXmove,BLXM,0.254201,0.015,0.204,0.344,160518.0,1110296.0
2015,EOSForce,EOSC,0.003975402375,-0.032,0.039,0.021,217529.0,1107800.0
2016,Yeti Finance,YETI,0.009249979055,-0.021,0.018000000000000002,-0.073,329365.0,1107267.0
2017,BlackCoin,BLK,0.017859342202,-0.004,0.019,-0.09699999999999999,5381.62,1106590.0
2018,Kattana,KTN,0.443875,-0.009000000000000001,0.067,-0.11199999999999999,42227.35,1099823.0
2019,Fief,FIEF,0.01047669667,-0.003,0.059000000000000004,-0.040999999999999995,66952.02,1096724.0
2020,Cover Protocol,COVER,13.83,0.021,0.053,-0.054000000000000006,63345.13,1094784.0
2021,El Dorado Exchange (Arb),EDE,1.98,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1091531.0
2022,TXA,TXA,0.471208,-0.001,0.03,-0.278,133492.0,1089730.0
2023,Kawakami,KAWA,1.081535e-06,-0.003,0.03,0.02,80730.12,1089160.0
2024,Allbridge,ABR,0.193922,-0.001,-0.011000000000000001,-0.017,7444.74,1089037.0
2025,Odin Protocol,ODIN,0.039267849918,-0.006999999999999999,0.024,-0.034,2116.35,1085846.0
2026,Lunar [OLD],LNR,1.353e-09,0.0,0.0,0.0,0.0,1085277.0
2027,Behodler,EYE,0.194287,-0.003,0.051,-0.107,818.87,1081769.0
2028,ZYX,ZYX,0.008866945762,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1081357.0
2029,Savanna,SVN,0.005629147199,-0.046,-0.031,-0.22699999999999998,157083.0,1074587.0
2030,Dark Frontiers,DARK,0.030014961015,-0.001,0.04,-0.066,115761.0,1074053.0
2031,Yel.Finance,YEL,0.004074059065,0.035,0.054000000000000006,-0.075,30361.03,1073337.0
2032,Agave,AGVE,38.4,0.003,0.026000000000000002,0.12,1758.73,1068283.0
2033,Roobee,ROOBEE,0.000885306119,-0.011000000000000001,-0.11800000000000001,-0.113,552239.0,1067826.0
2034,Triall,TRL,0.058885484526,-0.006999999999999999,0.092,-0.252,47841.69,1065337.0
2035,Opium,OPIUM,0.092865186069,0.047,0.068,-0.14300000000000002,24499.57,1064968.0
2036,Revolve Games,RPG,0.028955610533,-0.002,0.009000000000000001,-0.147,10261.1,1063775.0
2037,Poseidon,PSDN,5.42,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1063639.0
2038,wLITI,WLITI,0.003172863915,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1063560.0
2039,Archimedes Finance,ARCH,13.81,-0.004,0.059000000000000004,-0.321,40425.25,1062756.0
2040,ETHPad,ETHPAD,0.007736442359,-0.002,0.086,0.07400000000000001,6784.03,1059864.0
2041,KONDUX,KNDX,0.002930804372,-0.023,0.07,0.18,7430.49,1058719.0
2042,KCAL,KCAL,0.270531,0.006,-0.005,-0.051,269305.0,1057562.0
2043,Sirin Labs,SRN,0.001985093892,-0.006,-0.08,-0.01,1259.04,1057274.0
2044,Xfinance,XFI,44.29,-0.059000000000000004,-0.019,0.003,21363.13,1052905.0
2045,Conceal,CCX,0.052125775554,-0.006,0.023,0.065,9861.68,1049541.0
2046,UREEQA,URQA,0.02569589146,0.001,0.048,0.022000000000000002,22708.45,1048815.0
2047,MicroVisionChain,SPACE,4.51,0.023,0.175,0.013000000000000001,36574.63,1046513.0
2048,City Tycoon Games,CTG,0.110058,0.0,-0.003,0.07400000000000001,9460.57,1045156.0
2049,DinoX,DNXC,0.007047311772,-0.01,0.002,0.01,25508.73,1039502.0
2050,AME Chain,AME,0.002077649543,-0.012,0.027000000000000003,-0.152,430712.0,1037774.0
2051,ARMOR,ARMOR,0.00436105091,-0.008,0.032,-0.161,28.87,1035346.0
2052,Scrooge,SCROOGE,2.809e-09,0.002,0.027000000000000003,-0.07200000000000001,844.95,1033949.0
2053,ParaState,STATE,0.017430748804,0.052000000000000005,0.051,0.034,15977.5,1033888.0
2054,Lyra,LYR,0.000103308837,-0.005,-0.08800000000000001,-0.13,13.21,1032685.0
2055,Divergence Protocol,DIVER,0.008282040147,-0.002,-0.0,-0.016,346997.0,1032629.0
2056,MetFi,MFI,4581.68,0.0,0.121,0.47600000000000003,465060.0,1031579.0
2057,Block Ape Scissors,BAS,0.020879937399,-0.006999999999999999,0.008,-0.052000000000000005,945.19,1030003.0
2058,XTblock,XTT-B20,0.008566870802,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,1029952.0
2059,YOU Chain,YOU,0.001399113498,-0.0,0.040999999999999995,-0.10099999999999999,65913.04,1029015.0
2060,Coinary,CYT,0.004855117598,-0.01,0.129,-0.006,16800.77,1026991.0
2061,MetaGameHub DAO,MGH,0.003343389024,-0.013000000000000001,0.087,-0.321,22425.01,1026314.0
2062,Whiteheart,WHITE,114.57,-0.005,0.02,-0.024,38012.53,1019374.0
2063,Gamestarter,GAME,0.037695718609,-0.01,0.036000000000000004,0.032,148865.0,1012044.0
2064,BlueMove,MOVE,0.183661,-0.025,0.015,-0.156,123471.0,1011164.0
2065,Piccolo Inu,PINU,1.0076e-08,-0.08,0.001,0.17300000000000001,15846.68,1010614.0
2066,NFTLaunch,NFTL,0.007480111512,0.001,0.016,-0.051,18880.63,1009477.0
2067,Ferma,FERMA,0.091630927148,0.018000000000000002,0.055,0.06,76887.78,1007574.0
2068,Spartan Protocol,SPARTA,0.011434294052,-0.002,0.006999999999999999,-0.098,6505.95,1007506.0
2069,Tidex,TDX,0.100015,-0.0,0.001,-0.005,609516.0,1000982.0
2070,Pegaxy Stone,PGX,0.005769145396,-0.004,-0.043,0.01,8202.51,1000307.0
2071,Smart MFG,MFG,0.002652867653,0.004,0.017,-0.195,149.26,999732.0
2072,Blocto,BLT,0.039934625618,0.004,0.079,-0.092,19397.82,998560.0
2073,Playa3ull Games,3ULL,0.000435598146,-0.006999999999999999,0.040999999999999995,-0.08,281473.0,986638.0
2074,UBXS,UBXS,0.034898383074,-0.017,-0.055999999999999994,-0.026000000000000002,84951.08,982131.0
2075,Element Black,ELT,0.000723502034,-0.006,-0.04,-0.27,132703.0,981350.0
2076,Moeda Loyalty Points,MDA,0.04990729349,-0.012,-0.03,-0.152,62067.5,979337.0
2077,Kalao,KLO,0.009326286842,-0.002,0.09300000000000001,-0.059000000000000004,70886.57,979173.0
2078,Jigstack,STAK,0.000554692269,-0.002,-0.023,-0.195,21365.83,975524.0
2079,Only1,LIKE,0.00526666461,0.004,0.027999999999999997,-0.127,862477.0,969526.0
2080,Musk Metaverse,METAMUSK,1.936e-09,-0.0,0.024,0.019,735.29,967650.0
2081,Swapr,SWPR,0.054513482372,-0.02,-0.027999999999999997,-0.484,17742.83,967587.0
2082,Bastion Protocol,BSTN,0.000653993349,0.012,0.043,-0.268,7940.98,967263.0
2083,Wavelength,WAVE,0.259547,-0.0,-0.040999999999999995,-0.085,2403.24,966577.0
2084,XY Finance,XY,0.063477802118,0.008,0.023,-0.087,24170.89,966402.0
2085,NitroShiba,NISHIB,0.000964560461,-0.0,0.163,-0.371,31290.32,964553.0
2086,PERI Finance,PERI,0.082412671455,0.0,0.005,-0.055,12522.72,962220.0
2087,Kick,KICK,0.007858579507,0.006,0.132,0.055,1535.53,959166.0
2088,DAV Network,DAV,0.001375704358,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,954258.0
2089,Primecoin,XPM,0.037583749767,-0.004,0.055,-0.009000000000000001,186.34,953921.0
2090,Value DeFi,VALUE,0.1883,0.015,-0.013999999999999999,-0.027999999999999997,79032.36,950684.0
2091,BlackHat Coin,BLKC,0.095090726016,0.059000000000000004,0.10800000000000001,0.037000000000000005,81551.88,948236.0
2092,Dev Protocol,DEV,0.415774,-0.009000000000000001,0.016,0.085,21949.12,944585.0
2093,HollyGold,HGOLD,0.080664293087,-0.0,-0.017,-0.042,912.99,943738.0
2094,Brokoli,BRKL,0.019430461317,-0.003,0.049,-0.1,31371.88,941366.0
2095,Throne,THN,0.03123114254,-0.004,-0.124,-0.17,882153.0,941314.0
2096,Onigiri Neko,ONIGI,0.009781973488,-0.008,0.063,-0.235,4265.17,938320.0
2097,EarthFund,1EARTH,0.002635086204,-0.006,-0.011000000000000001,-0.142,281566.0,936462.0
2098,Life Crypto,LIFE,0.000352309616,-0.013999999999999999,-0.086,-0.12300000000000001,350789.0,935352.0
2099,Eco Value Coin,EVC,0.000283586217,-0.003,0.051,-0.498,767.04,935242.0
2100,Wanaka Farm,WANA,0.00996086876,-0.0,-0.013999999999999999,-0.04,693.02,931242.0
2101,Gunstar Metaverse,GSTS,0.005954174631,-0.003,0.031,0.092,98662.28,928639.0
2102,Phoenixcoin,PXC,0.010488820023,-0.006,0.051,-0.049,66.08,925570.0
2103,HyperChainX,HYPER,0.001604465319,0.006,0.036000000000000004,0.061,177764.0,923948.0
2104,Pika,PIKA,9.607e-09,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,921042.0
2105,Meerkat Shares,MSHARE,12.67,-0.142,-0.18899999999999997,-0.39299999999999996,52613.63,917864.0
2106,CryptoBlades,SKILL,0.916148,-0.009000000000000001,0.034,-0.107,48103.62,916138.0
2107,Ceres,CERES,38.45,-0.027000000000000003,-0.009000000000000001,-0.158,4976.61,914766.0
2108,Libra Credit,LBA,0.001353177636,-0.006999999999999999,0.044000000000000004,-0.114,28190.28,913322.0
2109,Oiler,OIL,0.031267645484,-0.001,-0.006,0.021,5528.38,912315.0
2110,ok.lets.go.,OKLG,3.036482e-06,-0.008,0.006999999999999999,-0.10300000000000001,486.41,910973.0
2111,Bitcoin Plus,XBC,4.45,-0.013999999999999999,0.28600000000000003,0.061,652.59,910321.0
2112,Lamden,TAU,0.006019870601,-0.006999999999999999,-0.013000000000000001,-0.166,298.21,907243.0
2113,Froyo Games,FROYO,0.00367005477,-0.009000000000000001,-0.006,-0.057999999999999996,14713.12,905112.0
2114,NFT Protocol,NFT,0.022412466115,-0.008,0.035,0.05,56.18,903816.0
2115,Valas Finance,VALAS,0.000517726687,-0.008,0.006999999999999999,-0.099,1439.11,903613.0
2116,Flits,FLS,0.019780710611,-0.004,0.073,0.179,250.21,902393.0
2117,Newdex,DEX,0.010450678538,0.017,-0.015,-0.087,48.47,898563.0
2118,FootballStars,FTS,9.7915e-07,-0.006999999999999999,0.008,-0.066,29.02,898077.0
2119,Tranche Finance,SLICE,0.051488606501,-0.009000000000000001,0.025,-0.006,16834.15,896675.0
2120,MoveZ,MOVEZ,0.002292554183,-0.004,0.01,-0.133,214231.0,894403.0
2121,Bent Finance,BENT,0.126585,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,892535.0
2122,Phuture,PHTR,0.028711429732,-0.002,0.015,0.048,13846.76,891498.0
2123,Woofy,WOOFY,0.008106054141,-0.018000000000000002,0.168,-0.005,381.06,890839.0
2124,S.C. Corinthians Fan Token,SCCP,0.324574,0.006999999999999999,0.019,-0.045,27935.89,889506.0
2125,LocalCoinSwap,LCS,0.023238669097,-0.006,-0.079,-0.175,1598.09,888986.0
2126,Diversified Staked ETH,DSETH,1787.93,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,885797.0
2127,Crabada,CRA,0.003442018707,-0.004,0.015,-0.225,29075.22,884358.0
2128,MoonStarter,MNST,0.007304865385,0.008,0.051,0.052000000000000005,71197.0,883920.0
2129,Konomi Network,KONO,0.024033535372,-0.002,0.036000000000000004,-0.073,140675.0,882068.0
2130,Scalara NFT Index,NFTI,5.8,-0.006,0.031,0.021,2.02,877481.0
2131,LINKA,LINKA,0.000730178045,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,876214.0
2132,Acquire.Fi,ACQ,0.023531879814,0.012,-0.017,-0.044000000000000004,33697.11,876213.0
2133,Aurora Chain,AOA,0.000200530515,-0.009000000000000001,-0.036000000000000004,-0.11,122087.0,874872.0
2134,Goldcoin,GLC,0.019470195372,-0.008,0.08800000000000001,0.02,237.94,872138.0
2135,Acent,ACE,0.007266660304,-0.004,0.033,0.016,320479.0,868873.0
2136,Utility Web3Shot,UW3S,0.042561663551,-0.003,0.054000000000000006,0.004,338484.0,868258.0
2137,NUSA,NUSA,13.03,-0.021,0.008,-0.11,625.16,867655.0
2138,ARTH,ARTH,1.97,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,865750.0
2139,3air,3AIR,0.006817106813,-0.073,0.004,-0.066,14355.12,862161.0
2140,SpaceFi,SPACE,0.260052,0.027999999999999997,0.019,2.1830000000000003,176567.0,861252.0
2141,Bridge Mutual,BMI,0.013330047766,-0.006,-0.006,0.011000000000000001,45856.36,860165.0
2142,Sumokoin,SUMO,0.016395259851,-0.0,0.022000000000000002,-0.047,897.17,860039.0
2143,Dify.Finance,YFIII,53.59,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,857420.0
2144,Goons of Balatroon,GOB,0.004150822345,0.0,0.03,-0.177,47860.71,853693.0
2145,Dapp.com,DAPPT,0.000581402212,-0.009000000000000001,0.009000000000000001,-0.122,6503.59,853057.0
2146,Monsta Infinite,MONI,0.023128402071,-0.006999999999999999,-0.005,-0.092,150737.0,852513.0
2147,Float Protocol: Float,FLOAT,0.794927,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,851853.0
2148,Run Together,RUN,0.011898394106,0.062,0.08800000000000001,-0.034,356.87,851065.0
2149,dexSHARE,DEXSHARE,12.99,0.015,0.011000000000000001,-0.16399999999999998,37121.63,849741.0
2150,Scream,SCREAM,1.95,-0.023,0.066,-0.055999999999999994,167508.0,848492.0
2151,BUILD,BUILD,8.6394366e-05,-0.005,-0.703,-0.12,311.3,845633.0
2152,Beach Token,BEACH,0.000101644022,-0.006999999999999999,0.006999999999999999,-0.07,365.1,844666.0
2153,Bogged Finance,BOG,0.060026842338,-0.011000000000000001,0.013999999999999999,-0.418,1890.86,840355.0
2154,PlotX,PLOT,0.008024709846,-0.004,0.0,-0.044000000000000004,303919.0,839390.0
2155,AidCoin,AID,0.015303760603,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,839198.0
2156,DPRating,RATING,0.000191200004,-0.003,0.009000000000000001,-0.03,16116.14,839003.0
2157,Pawthereum,PAWTH,0.000995457702,0.002,0.032,-0.013000000000000001,1019.53,838078.0
2158,MiniDOGE,MINIDOGE,1.001e-09,-0.003,-0.003,0.105,20.01,837766.0
2159,Mars Ecosystem,XMS,0.001311183101,-0.006999999999999999,0.013999999999999999,-0.09300000000000001,501.09,835420.0
2160,Mooncoin,MOON,3.631708e-06,-0.005,0.046,0.106,1.46,832878.0
2161,Patientory,PTOY,0.009693319721,-0.004,0.17600000000000002,0.163,141892.0,832653.0
2162,Bitindi Chain,BNI,0.030621138624,-0.0,-0.024,0.12,70041.66,832085.0
2163,FairGame,FAIR,0.001185653363,0.006,0.051,-0.188,94602.62,831643.0
2164,ZilSwap,ZWAP,1.38,-0.01,0.055999999999999994,-0.127,758.87,831024.0
2165,Bibox,BIX,0.007086202639,0.002,-0.045,-0.019,1127627.0,829906.0
2166,SoMee.Social,SOMEE,0.0075231857,0.036000000000000004,0.059000000000000004,0.159,101.12,829562.0
2167,Decentr,DEC,0.007605376234,0.036000000000000004,-0.0,0.084,197536.0,827013.0
2168,U.CASH,UCASH,7.7848615e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,826593.0
2169,TokenClub,TCT,0.001425199737,-0.005,0.03,-0.1,31459.91,825000.0
2170,MBD Financials,MBD,3.4053462e-05,0.001,-0.027000000000000003,-0.508,1209.43,820213.0
2171,Kampay,KAMPAY,0.002455721766,-0.213,-0.213,-0.057999999999999996,10136.15,814306.0
2172,Don-key,DON,0.012243745697,0.006,0.055,0.083,64459.77,811508.0
2173,CookieSale,COOKIE,0.018151585481,0.035,0.049,-0.08,6122.6,810686.0
2174,Wall Street Games,WSG,1.897e-09,-0.005,-0.001,-0.075,61057.2,806575.0
2175,Trava Finance,TRAVA,0.000622208255,-0.003,-0.039,-0.087,100853.0,805446.0
2176,Standard Protocol,STND,0.028754998524,0.002,0.027999999999999997,0.045,262616.0,804439.0
2177,Yup,YUP,0.015023491942,-0.006,0.027999999999999997,0.03,585.62,804344.0
2178,DexKit,KIT,0.266614,-0.013000000000000001,0.127,0.08900000000000001,22547.69,802223.0
2179,BillionHappiness,BHC,15.97,-0.011000000000000001,-0.03,-0.111,89622.23,800674.0
